"mass","coupling"
0.013308780000000001,5.863218e-9
0.01340879,4.91522e-9
0.01350956,4.126275e-9
0.01358563,3.453579e-9
0.01367,2.897552e-9
0.01378322,2.437097e-9
0.01391413,2.007497e-9
0.01403295,1.67302e-9
0.014219810000000001,1.414834e-9
0.014424210000000002,1.153413e-9
0.01457687,9.417198e-10
0.01476221,7.908454e-10
0.014935219999999999,6.695758e-10
0.01520845,5.820047e-10
0.01540078,4.993646e-10
0.01556222,4.308596e-10
0.015794890000000002,3.743339e-10
0.0160588,3.212092e-10
0.016412720000000002,2.854108e-10
0.016651420000000004,2.475911e-10
0.01696603,2.18104e-10
0.017311060000000003,1.91574e-10
0.0176446,1.690716e-10
0.01797237,1.502026e-10
0.01840325,1.342175e-10
0.018815719999999998,1.193335e-10
0.01938047,1.099224e-10
0.01993976,9.94936e-11
0.02050752,9.170225e-11
0.02117055,8.558872e-11
0.02189596,8.00011e-11
0.02264622,7.470667e-11
0.023459140000000003,6.969878e-11
0.024270140000000003,6.480653e-11
0.02510918,6.081322e-11
0.02608585,5.937843e-11
0.027256540000000003,5.910741e-11
0.02852808,5.853285e-11
0.02989323,5.873457e-11
0.031778020000000004,6.492706e-11
0.03373952,6.977939e-11
0.0358221,7.49739e-11
0.03803323,8.056311e-11
0.04038084,8.793019e-11
0.042873350000000005,1.000569e-10
0.04551972,1.142107e-10
0.04832943000000001,1.306237e-10
0.05131257,1.515121e-10
0.05447985,1.791762e-10
0.05784263,2.112652e-10
0.06141298,2.528186e-10
0.0652037,3.052063e-10
0.06922841,3.704264e-10
0.07350155,4.537067e-10
0.07803845,5.570004e-10
0.08285537999999999,6.892956e-10
0.08796965,8.585526e-10
0.09339959,1.075093e-9
0.0991647,1.352936e-9
0.10528570000000001,1.720774e-9
0.1117844,2.19616e-9
0.1186844,2.806149e-9
0.1260102,3.581609e-9
0.1337882,4.571494e-9
0.14204630000000001,5.841746e-9
0.1508141,7.470796e-9
0.1601231,9.692673e-9
0.1700068,1.258992e-8
0.18050049999999998,1.636591e-8
0.1916419,2.125875e-8
0.203471,2.767764e-8
0.2160303,3.624033e-8
0.2293648,4.75427e-8
0.2435224,6.239456e-8
0.2585539,8.19182e-8
0.2745131,1.079192e-7
0.2914575,1.424439e-7
0.3094478,1.880871e-7
0.3285485,2.488287e-7
0.3488282,3.303125e-7
0.37035969999999996,4.369944e-7
0.39322019999999996,5.790127e-7
0.4174918,7.700997e-7
0.4432616,1.023484e-6
0.47062200000000004,1.36231e-6
0.4996712,1.813318e-6
0.5305135000000001,2.415483e-6
0.5632596,3.224945e-6
0.5980268999999999,4.295938e-6
0.6349402000000001,5.737811e-6
0.674132,7.663672e-6
0.7157429,0.00001024761
0.7599222999999999,0.00001374437
0.8068286000000001,0.00001836482
0.8566303000000001,0.00002465025
0.9095059,0.00003296214
0.9656454,0.0000442272
0.013308780000000001,5.863218e-9
0.01340879,4.91522e-9
0.01350956,4.126275e-9
0.01358563,3.453579e-9
0.01367,2.897552e-9
0.01378322,2.437097e-9
0.01391413,2.007497e-9
0.01403295,1.67302e-9
0.014219810000000001,1.414834e-9
0.014424210000000002,1.153413e-9
0.01457687,9.417198e-10
0.01476221,7.908454e-10
0.014935219999999999,6.695758e-10
0.01520845,5.820047e-10
0.01540078,4.993646e-10
0.01556222,4.308596e-10
0.015794890000000002,3.743339e-10
0.0160588,3.212092e-10
0.016412720000000002,2.854108e-10
0.016651420000000004,2.475911e-10
0.01696603,2.18104e-10
0.017311060000000003,1.91574e-10
0.0176446,1.690716e-10
0.01797237,1.502026e-10
0.01840325,1.342175e-10
0.018815719999999998,1.193335e-10
0.01938047,1.099224e-10
0.01993976,9.94936e-11
0.02050752,9.170225e-11
0.02117055,8.558872e-11
0.02189596,8.00011e-11
0.02264622,7.470667e-11
0.023459140000000003,6.969878e-11
0.024270140000000003,6.480653e-11
0.02510918,6.081322e-11
0.02608585,5.937843e-11
0.027256540000000003,5.910741e-11
0.02852808,5.853285e-11
0.02989323,5.873457e-11
0.031778020000000004,6.492706e-11
0.03373952,6.977939e-11
0.0358221,7.49739e-11
0.03803323,8.056311e-11
0.04038084,8.793019e-11
0.042873350000000005,1.000569e-10
0.04551972,1.142107e-10
0.04832943000000001,1.306237e-10
0.05131257,1.515121e-10
0.05447985,1.791762e-10
0.05784263,2.112652e-10
0.06141298,2.528186e-10
0.0652037,3.052063e-10
0.06922841,3.704264e-10
0.07350155,4.537067e-10
0.07803845,5.570004e-10
0.08285537999999999,6.892956e-10
0.08796965,8.585526e-10
0.09339959,1.075093e-9
0.0991647,1.352936e-9
0.10528570000000001,1.720774e-9
0.1117844,2.19616e-9
0.1186844,2.806149e-9
0.1260102,3.581609e-9
0.1337882,4.571494e-9
0.14204630000000001,5.841746e-9
0.1508141,7.470796e-9
0.1601231,9.692673e-9
0.1700068,1.258992e-8
0.18050049999999998,1.636591e-8
0.1916419,2.125875e-8
0.203471,2.767764e-8
0.2160303,3.624033e-8
0.2293648,4.75427e-8
0.2435224,6.239456e-8
0.2585539,8.19182e-8
0.2745131,1.079192e-7
0.2914575,1.424439e-7
0.3094478,1.880871e-7
0.3285485,2.488287e-7
0.3488282,3.303125e-7
0.37035969999999996,4.369944e-7
0.39322019999999996,5.790127e-7
0.4174918,7.700997e-7
0.4432616,1.023484e-6
0.47062200000000004,1.36231e-6
0.4996712,1.813318e-6
0.5305135000000001,2.415483e-6
0.5632596,3.224945e-6
0.5980268999999999,4.295938e-6
0.6349402000000001,5.737811e-6
0.674132,7.663672e-6
0.7157429,0.00001024761
0.7599222999999999,0.00001374437
0.8068286000000001,0.00001836482
0.8566303000000001,0.00002465025
0.9095059,0.00003296214
0.9656454,0.0000442272
0.013308780000000001,5.863218e-9
0.01340879,4.91522e-9
0.01350956,4.126275e-9
0.01358563,3.453579e-9
0.01367,2.897552e-9
0.01378322,2.437097e-9
0.01391413,2.007497e-9
0.01403295,1.67302e-9
0.014219810000000001,1.414834e-9
0.014424210000000002,1.153413e-9
0.01457687,9.417198e-10
0.01476221,7.908454e-10
0.014935219999999999,6.695758e-10
0.01520845,5.820047e-10
0.01540078,4.993646e-10
0.01556222,4.308596e-10
0.015794890000000002,3.743339e-10
0.0160588,3.212092e-10
0.016412720000000002,2.854108e-10
0.016651420000000004,2.475911e-10
0.01696603,2.18104e-10
0.017311060000000003,1.91574e-10
0.0176446,1.690716e-10
0.01797237,1.502026e-10
0.01840325,1.342175e-10
0.018815719999999998,1.193335e-10
0.01938047,1.099224e-10
0.01993976,9.94936e-11
0.02050752,9.170225e-11
0.02117055,8.558872e-11
0.02189596,8.00011e-11
0.02264622,7.470667e-11
0.023459140000000003,6.969878e-11
0.024270140000000003,6.480653e-11
0.02510918,6.081322e-11
0.02608585,5.937843e-11
0.027256540000000003,5.910741e-11
0.02852808,5.853285e-11
0.02989323,5.873457e-11
0.031778020000000004,6.492706e-11
0.03373952,6.977939e-11
0.0358221,7.49739e-11
0.03803323,8.056311e-11
0.04038084,8.793019e-11
0.042873350000000005,1.000569e-10
0.04551972,1.142107e-10
0.04832943000000001,1.306237e-10
0.05131257,1.515121e-10
0.05447985,1.791762e-10
0.05784263,2.112652e-10
0.06141298,2.528186e-10
0.0652037,3.052063e-10
0.06922841,3.704264e-10
0.07350155,4.537067e-10
0.07803845,5.570004e-10
0.08285537999999999,6.892956e-10
0.08796965,8.585526e-10
0.09339959,1.075093e-9
0.0991647,1.352936e-9
0.10528570000000001,1.720774e-9
0.1117844,2.19616e-9
0.1186844,2.806149e-9
0.1260102,3.581609e-9
0.1337882,4.571494e-9
0.14204630000000001,5.841746e-9
0.1508141,7.470796e-9
0.1601231,9.692673e-9
0.1700068,1.258992e-8
0.18050049999999998,1.636591e-8
0.1916419,2.125875e-8
0.203471,2.767764e-8
0.2160303,3.624033e-8
0.2293648,4.75427e-8
0.2435224,6.239456e-8
0.2585539,8.19182e-8
0.2745131,1.079192e-7
0.2914575,1.424439e-7
0.3094478,1.880871e-7
0.3285485,2.488287e-7
0.3488282,3.303125e-7
0.37035969999999996,4.369944e-7
0.39322019999999996,5.790127e-7
0.4174918,7.700997e-7
0.4432616,1.023484e-6
0.47062200000000004,1.36231e-6
0.4996712,1.813318e-6
0.5305135000000001,2.415483e-6
0.5632596,3.224945e-6
0.5980268999999999,4.295938e-6
0.6349402000000001,5.737811e-6
0.674132,7.663672e-6
0.7157429,0.00001024761
0.7599222999999999,0.00001374437
0.8068286000000001,0.00001836482
0.8566303000000001,0.00002465025
0.9095059,0.00003296214
0.9656454,0.0000442272
0.013308780000000001,5.863218e-9
0.01340879,4.91522e-9
0.01350956,4.126275e-9
0.01358563,3.453579e-9
0.01367,2.897552e-9
0.01378322,2.437097e-9
0.01391413,2.007497e-9
0.01403295,1.67302e-9
0.014219810000000001,1.414834e-9
0.014424210000000002,1.153413e-9
0.01457687,9.417198e-10
0.01476221,7.908454e-10
0.014935219999999999,6.695758e-10
0.01520845,5.820047e-10
0.01540078,4.993646e-10
0.01556222,4.308596e-10
0.015794890000000002,3.743339e-10
0.0160588,3.212092e-10
0.016412720000000002,2.854108e-10
0.016651420000000004,2.475911e-10
0.01696603,2.18104e-10
0.017311060000000003,1.91574e-10
0.0176446,1.690716e-10
0.01797237,1.502026e-10
0.01840325,1.342175e-10
0.018815719999999998,1.193335e-10
0.01938047,1.099224e-10
0.01993976,9.94936e-11
0.02050752,9.170225e-11
0.02117055,8.558872e-11
0.02189596,8.00011e-11
0.02264622,7.470667e-11
0.023459140000000003,6.969878e-11
0.024270140000000003,6.480653e-11
0.02510918,6.081322e-11
0.02608585,5.937843e-11
0.027256540000000003,5.910741e-11
0.02852808,5.853285e-11
0.02989323,5.873457e-11
0.031778020000000004,6.492706e-11
0.03373952,6.977939e-11
