"mass","coupling"
0.0010389898279212818,3.396487304923506e-14
0.0013170471682444106,3.810921435926504e-14
0.001695258304038928,4.6884576306398543e-14
0.0021489480346928392,6.471873138592587e-14
0.0026826957952797302,9.14176379229754e-14
0.003453074752228092,1.3836619418378837e-13
0.004117351459420157,1.824021678711823e-13
0.004834876465822921,2.576499103386285e-13
0.005853853648181825,3.990524629937765e-13
0.00730781215489231,7.096267784671521e-13
0.008780547460526067,1.099081747715254e-12
0.010389898279212812,1.7419271799121662e-12
0.012294220461502034,2.63651347711282e-12
0.014659290687795366,4.375523247899121e-12
0.01774881796445298,8.147605556082277e-12
0.02132571762956236,1.4488719201499842e-11
0.025042120231940676,2.576499103386275e-11
0.029631988560550687,5.260535983790784e-11
0.034530747522280886,9.795576387368952e-11
0.04054837197849044,1.9099851720428813e-10
0.04798031809954567,3.9905246299377817e-10
0.058092437755830915,8.933671843019307e-10
0.06821612459275081,1.7419271799121663e-9
0.0753488124570129,3.3964873049235057e-9
0.0864723131151745,7.09626778467155e-9
0.09698642774312426,1.4826204826018413e-8
